Model,location,horizon,reference_date,target_end_date,wis,baseline,wis_baseline,wis_ratio
MOBS-GLEAM_FLUH,42,-1,2023-11-04,2023-10-28,2.6224413043478254,FluSight-baseline,1.0,2.6224413043478254
MOBS-GLEAM_FLUH,31,0,2024-12-21,2024-12-21,56.232173913043475,FluSight-baseline,51.85739130434783,1.0843617948889932
MOBS-GLEAM_FLUH,20,1,2023-12-02,2023-12-09,5.0420556521739135,FluSight-baseline,10.258419293301628,0.4915041497149752
MOBS-GLEAM_FLUH,49,-1,2024-11-30,2024-11-23,0.7890465217391301,FluSight-baseline,1.0,0.7890465217391301
MOBS-GLEAM_FLUH,42,3,2024-02-10,2024-03-02,311.1572608695653,FluSight-baseline,59.38774679127225,5.239418527919191
MOBS-GLEAM_FLUH,09,2,2023-10-21,2023-11-04,6.033741304347827,FluSight-baseline,5.323995746087897,1.1333106922148566
MOBS-GLEAM_FLUH,38,1,2024-03-30,2024-04-06,5.555883043478262,FluSight-baseline,1.4509218674795448,3.8292089794811703
MOBS-GLEAM_FLUH,30,2,2024-03-23,2024-04-06,1.1495652173913045,FluSight-baseline,17.389153904495572,0.0661081743082457
MOBS-GLEAM_FLUH,21,3,2023-12-16,2024-01-06,170.57046826086957,FluSight-baseline,172.2663270425314,0.9901555991192456
MOBS-GLEAM_FLUH,02,3,2023-11-25,2023-12-16,37.78878304347826,FluSight-baseline,7.270314640994236,5.1976819311785025
MOBS-GLEAM_FLUH,42,-1,2024-02-03,2024-01-27,30.52887782608696,FluSight-baseline,4.0,7.63221945652174
MOBS-GLEAM_FLUH,23,1,2024-12-28,2025-01-04,83.06434782608697,FluSight-baseline,64.6413043478261,1.2850042038002356
MOBS-GLEAM_FLUH,28,0,2024-01-27,2024-01-27,12.452400434782609,FluSight-baseline,9.747200000000003,1.2775361575408943
MOBS-GLEAM_FLUH,29,0,2024-03-23,2024-03-23,32.7162447826087,FluSight-baseline,107.40478260869565,0.3046069643081233
MOBS-GLEAM_FLUH,20,0,2025-01-04,2025-01-04,26.996521739130436,FluSight-baseline,119.30000000000003,0.2262910455920405
MOBS-GLEAM_FLUH,51,3,2024-01-27,2024-02-17,17.687356521739133,FluSight-baseline,65.78386375585497,0.2688707459838873
MOBS-GLEAM_FLUH,15,-1,2025-02-08,2025-02-01,5.428695652173913,FluSight-baseline,0.0,inf
MOBS-GLEAM_FLUH,02,1,2024-04-20,2024-04-27,0.6369565217391305,FluSight-baseline,1.8273494734947346,0.3485685310763113
MOBS-GLEAM_FLUH,56,2,2024-12-21,2025-01-04,44.87913043478261,FluSight-baseline,78.63260869565218,0.5707445190898786
MOBS-GLEAM_FLUH,04,2,2024-04-06,2024-04-20,17.812064782608694,FluSight-baseline,19.173937041457368,0.9289727375288617
MOBS-GLEAM_FLUH,US,3,2024-12-28,2025-01-18,6386.175652173913,FluSight-baseline,17170.128260869566,0.3719352328152318
MOBS-GLEAM_FLUH,47,3,2024-03-30,2024-04-20,3.9360726086956532,FluSight-baseline,35.060330241411116,0.11226570262155161
MOBS-GLEAM_FLUH,47,0,2023-10-21,2023-10-21,3.593342173913044,FluSight-baseline,7.903784618846187,0.4546356394055698
MOBS-GLEAM_FLUH,39,-1,2024-01-27,2024-01-20,31.948264782608693,FluSight-baseline,57.0,0.5604958733790999
MOBS-GLEAM_FLUH,04,1,2024-03-16,2024-03-23,23.593753043478262,FluSight-baseline,16.31401092680492,1.4462263847520342
MOBS-GLEAM_FLUH,28,0,2023-12-30,2023-12-30,48.09695652173913,FluSight-baseline,76.891795652174,0.6255148044572849
MOBS-GLEAM_FLUH,01,3,2025-01-04,2025-01-25,46.74913043478261,FluSight-baseline,22.065217391304348,2.118679802955665
MOBS-GLEAM_FLUH,38,2,2023-10-14,2023-10-28,5.811556086956522,FluSight-baseline,1.7437998799770604,3.3326966893890213
MOBS-GLEAM_FLUH,54,0,2023-10-28,2023-10-28,0.6084278260869566,FluSight-baseline,2.0893755624295407,0.2912007956001325
MOBS-GLEAM_FLUH,29,2,2023-11-11,2023-11-25,23.260589130434784,FluSight-baseline,19.311888926106654,1.204469910708222
MOBS-GLEAM_FLUH,12,2,2025-01-11,2025-01-25,951.944347826087,FluSight-baseline,629.8134782608696,1.5114702696657603
MOBS-GLEAM_FLUH,26,3,2023-11-04,2023-11-25,65.40607304347827,FluSight-baseline,40.845787142784474,1.6012930002998471
MOBS-GLEAM_FLUH,50,2,2024-05-04,2024-05-18,1.0191304347826087,FluSight-baseline,3.2645971340582967,0.31217647781112395
MOBS-GLEAM_FLUH,25,0,2025-01-18,2025-01-18,119.41260869565221,FluSight-baseline,180.00434782608698,0.6633873577932902
MOBS-GLEAM_FLUH,40,2,2024-12-14,2024-12-28,204.68304347826088,FluSight-baseline,175.9986956521739,1.162980456870975
MOBS-GLEAM_FLUH,42,3,2024-03-16,2024-04-06,20.22693956521739,FluSight-baseline,156.60593569861788,0.1291581923442759
MOBS-GLEAM_FLUH,48,3,2024-03-16,2024-04-06,44.061023043478265,FluSight-baseline,97.69148775776885,0.45102213155694665
MOBS-GLEAM_FLUH,50,-1,2024-03-16,2024-03-09,3.6386956521739138,FluSight-baseline,1.0,3.6386956521739138
MOBS-GLEAM_FLUH,42,-1,2024-04-27,2024-04-20,5.286417391304348,FluSight-baseline,5.0,1.0572834782608695
MOBS-GLEAM_FLUH,54,3,2024-03-23,2024-04-13,1.6322034782608694,FluSight-baseline,56.45211098321854,0.028913063654007073
MOBS-GLEAM_FLUH,39,-1,2023-12-30,2023-12-23,47.55347826086957,FluSight-baseline,41.0,1.1598409331919406
MOBS-GLEAM_FLUH,42,0,2024-04-13,2024-04-13,9.137970000000003,FluSight-baseline,39.90848913043478,0.22897308816011422
MOBS-GLEAM_FLUH,41,3,2023-11-25,2023-12-16,25.354990869565214,FluSight-baseline,17.822156777850395,1.4226668065829564
MOBS-GLEAM_FLUH,48,0,2024-04-13,2024-04-13,24.03415043478261,FluSight-baseline,18.35140869565218,1.309662426104476
MOBS-GLEAM_FLUH,35,-1,2023-10-28,2023-10-21,0.6821913043478262,FluSight-baseline,1.7944608695652158,0.38016504896711173
MOBS-GLEAM_FLUH,47,3,2023-12-02,2023-12-23,113.65134478260869,FluSight-baseline,148.49156490775778,0.7653723957533098
MOBS-GLEAM_FLUH,02,2,2023-11-04,2023-11-18,47.69805565217391,FluSight-baseline,7.694097619410975,6.199304715323518
MOBS-GLEAM_FLUH,36,-1,2023-10-14,2023-10-07,16.98099434782609,FluSight-baseline,8.392715217391304,2.0233016262291654
MOBS-GLEAM_FLUH,13,2,2023-12-30,2024-01-13,66.41652173913045,FluSight-baseline,14.336458806957635,4.632700629453754
MOBS-GLEAM_FLUH,09,-1,2023-12-30,2023-12-23,12.48608695652174,FluSight-baseline,0.0,inf
MOBS-GLEAM_FLUH,26,-1,2024-12-07,2024-11-30,9.094692608695652,FluSight-baseline,15.0,0.6063128405797101
MOBS-GLEAM_FLUH,12,0,2023-12-16,2023-12-16,30.649391304347827,FluSight-baseline,65.58803043478262,0.46730159605606714
MOBS-GLEAM_FLUH,09,0,2024-01-20,2024-01-20,16.186521739130434,FluSight-baseline,22.78834782608696,0.7102981691634931
MOBS-GLEAM_FLUH,01,1,2023-12-23,2023-12-30,69.7108695652174,FluSight-baseline,133.06649359476208,0.5238799616792595
MOBS-GLEAM_FLUH,48,-1,2023-11-04,2023-10-28,9.29289956521739,FluSight-baseline,20.0,0.4646449782608695
MOBS-GLEAM_FLUH,24,0,2023-11-11,2023-11-11,5.635810869565217,FluSight-baseline,2.7692847826086977,2.0351142305618057
MOBS-GLEAM_FLUH,41,3,2023-10-28,2023-11-18,7.431328260869566,FluSight-baseline,8.926285606921297,0.8325219008349267
MOBS-GLEAM_FLUH,28,1,2023-11-11,2023-11-18,7.07252304347826,FluSight-baseline,4.525446734358648,1.5628342257972874
MOBS-GLEAM_FLUH,02,2,2024-02-03,2024-02-17,0.7882047826086955,FluSight-baseline,2.447645690543861,0.3220256860107716
MOBS-GLEAM_FLUH,47,2,2025-01-04,2025-01-18,372.2426086956522,FluSight-baseline,84.88521739130435,4.385246573377861
MOBS-GLEAM_FLUH,24,2,2024-03-02,2024-03-16,50.59891304347826,FluSight-baseline,8.427782038689951,6.0038231661889965
MOBS-GLEAM_FLUH,28,3,2024-03-02,2024-03-23,11.76304347826087,FluSight-baseline,8.66168517943875,1.3580548397422911
MOBS-GLEAM_FLUH,21,1,2024-03-30,2024-04-06,36.068016086956526,FluSight-baseline,10.995535389332153,3.280241917273955
MOBS-GLEAM_FLUH,35,1,2024-03-23,2024-03-30,10.732608695652175,FluSight-baseline,5.410601460536344,1.9836258083197038
MOBS-GLEAM_FLUH,21,-1,2023-10-21,2023-10-14,1.334410869565218,FluSight-baseline,6.635897826086955,0.201089725088804
MOBS-GLEAM_FLUH,23,-1,2024-12-07,2024-11-30,0.08860391304347826,FluSight-baseline,0.0,inf
MOBS-GLEAM_FLUH,US,-1,2025-02-08,2025-02-01,5243.233043478261,FluSight-baseline,2858.0,1.8345811908601333
MOBS-GLEAM_FLUH,49,1,2023-12-16,2023-12-23,21.984712173913042,FluSight-baseline,33.29586504012866,0.6602835561537971
MOBS-GLEAM_FLUH,11,-1,2023-11-25,2023-11-18,2.1102908695652176,FluSight-baseline,2.0,1.0551454347826088
MOBS-GLEAM_FLUH,19,1,2023-11-04,2023-11-11,6.98245652173913,FluSight-baseline,5.121749445972722,1.3632952168774086
MOBS-GLEAM_FLUH,27,3,2023-12-09,2023-12-30,79.02985434782609,FluSight-baseline,114.51276208007732,0.690140146061288
MOBS-GLEAM_FLUH,06,0,2025-01-18,2025-01-18,405.3460869565218,FluSight-baseline,266.9573913043478,1.5183924482330677
MOBS-GLEAM_FLUH,19,0,2023-10-28,2023-10-28,1.1239508695652174,FluSight-baseline,1.9707674404787532,0.5703112637644242
MOBS-GLEAM_FLUH,36,0,2024-11-30,2024-11-30,21.703791304347824,FluSight-baseline,32.462173913043486,0.6685871181174073
MOBS-GLEAM_FLUH,02,-1,2025-01-11,2025-01-04,7.011739130434783,FluSight-baseline,4.0,1.7529347826086958
MOBS-GLEAM_FLUH,09,2,2023-12-23,2024-01-06,56.373043478260875,FluSight-baseline,29.177129661187916,1.9320969585726449
MOBS-GLEAM_FLUH,24,-1,2024-04-13,2024-04-06,4.497330434782609,FluSight-baseline,4.0,1.1243326086956522
MOBS-GLEAM_FLUH,51,-1,2024-03-16,2024-03-09,4.922729565217391,FluSight-baseline,12.0,0.41022746376811586
MOBS-GLEAM_FLUH,49,3,2023-12-09,2023-12-30,50.29625739130435,FluSight-baseline,53.72738448856227,0.9361382071746233
MOBS-GLEAM_FLUH,38,-1,2023-12-23,2023-12-16,3.175652173913044,FluSight-baseline,6.0,0.5292753623188406
MOBS-GLEAM_FLUH,48,0,2024-03-23,2024-03-23,22.178522173913045,FluSight-baseline,37.565182608695665,0.5904010212046491
MOBS-GLEAM_FLUH,36,0,2024-01-13,2024-01-13,195.06,FluSight-baseline,171.34969565217392,1.1383737756730896
MOBS-GLEAM_FLUH,37,-1,2023-12-30,2023-12-23,72.6008695652174,FluSight-baseline,1.0,72.6008695652174
MOBS-GLEAM_FLUH,22,0,2024-12-21,2024-12-21,56.82565217391304,FluSight-baseline,142.21826086956523,0.399566496077676
MOBS-GLEAM_FLUH,40,1,2024-01-20,2024-01-27,106.32826086956523,FluSight-baseline,83.96798017060605,1.2662953265462331
MOBS-GLEAM_FLUH,11,-1,2023-10-28,2023-10-21,0.7404834782608696,FluSight-baseline,1.1121739130434782,0.6657982799061767
MOBS-GLEAM_FLUH,29,-1,2023-11-25,2023-11-18,1.2301252173913046,FluSight-baseline,2.0,0.6150626086956523
MOBS-GLEAM_FLUH,54,3,2024-04-13,2024-05-04,2.2569565217391307,FluSight-baseline,36.979290759516296,0.06103298563557017
MOBS-GLEAM_FLUH,11,3,2024-04-06,2024-04-27,1.251304347826087,FluSight-baseline,5.023405962885715,0.2490948087952801
MOBS-GLEAM_FLUH,56,1,2024-02-24,2024-03-02,5.409130434782609,FluSight-baseline,12.692247573953997,0.426175931667358
MOBS-GLEAM_FLUH,29,2,2024-03-09,2024-03-23,29.78220869565218,FluSight-baseline,166.3040742618948,0.17908285667584614
MOBS-GLEAM_FLUH,19,3,2024-03-23,2024-04-13,17.859677826086955,FluSight-baseline,34.43860531927059,0.5185946893178431
MOBS-GLEAM_FLUH,30,-1,2024-04-20,2024-04-13,1.1443478260869566,FluSight-baseline,0.0,inf
MOBS-GLEAM_FLUH,56,3,2023-10-14,2023-11-04,4.8749717391304355,FluSight-baseline,1.447219866416056,3.368508028571346
MOBS-GLEAM_FLUH,42,-1,2024-02-17,2024-02-10,40.76867086956521,FluSight-baseline,1.0,40.76867086956521
MOBS-GLEAM_FLUH,53,1,2024-03-09,2024-03-16,11.86551304347826,FluSight-baseline,7.580167094301376,1.5653366074738015
MOBS-GLEAM_FLUH,06,0,2025-01-11,2025-01-11,152.89956521739134,FluSight-baseline,153.83565217391305,0.993915019416543
MOBS-GLEAM_FLUH,10,1,2023-11-25,2023-12-02,0.3611930434782609,FluSight-baseline,0.8590082502129365,0.4204768037894002
MOBS-GLEAM_FLUH,21,0,2024-02-24,2024-02-24,58.98434782608696,FluSight-baseline,6.491243478260867,9.08675633930928
MOBS-GLEAM_FLUH,46,3,2024-03-09,2024-03-30,10.042608695652175,FluSight-baseline,7.130857989210328,1.408331046677357
MOBS-GLEAM_FLUH,21,2,2023-10-14,2023-10-28,8.367697826086959,FluSight-baseline,9.749510607562588,0.8582684980717112
MOBS-GLEAM_FLUH,31,3,2024-01-13,2024-02-03,30.855217391304347,FluSight-baseline,6.296809946012504,4.900134775521312
MOBS-GLEAM_FLUH,19,1,2024-02-17,2024-02-24,61.57217391304349,FluSight-baseline,31.40302246539857,1.960708526731362
MOBS-GLEAM_FLUH,40,3,2023-12-23,2024-01-13,35.630434782608695,FluSight-baseline,73.10880363677553,0.48736175412786686
MOBS-GLEAM_FLUH,13,2,2024-01-20,2024-02-03,42.12956521739131,FluSight-baseline,190.99081102854507,0.22058425214548524
MOBS-GLEAM_FLUH,24,3,2024-05-04,2024-05-25,10.881818260869565,FluSight-baseline,11.89902135967012,0.9145137177206685
MOBS-GLEAM_FLUH,17,-1,2024-03-02,2024-02-24,37.7875,FluSight-baseline,52.0,0.7266826923076923
MOBS-GLEAM_FLUH,29,-1,2023-10-28,2023-10-21,0.878157391304348,FluSight-baseline,5.096886956521732,0.17229289148363394
MOBS-GLEAM_FLUH,11,2,2024-03-16,2024-03-30,2.7713043478260873,FluSight-baseline,7.125389517503871,0.3889337335198646
MOBS-GLEAM_FLUH,37,2,2023-12-23,2024-01-06,130.13826086956524,FluSight-baseline,321.9027019300193,0.4042782495744845
MOBS-GLEAM_FLUH,15,-1,2024-12-21,2024-12-14,3.0969565217391306,FluSight-baseline,4.0,0.7742391304347827
MOBS-GLEAM_FLUH,41,-1,2023-12-16,2023-12-09,6.507034782608696,FluSight-baseline,4.0,1.626758695652174
MOBS-GLEAM_FLUH,35,1,2024-04-13,2024-04-20,7.370869565217391,FluSight-baseline,15.167692198356766,0.485958540615423
MOBS-GLEAM_FLUH,56,1,2025-01-04,2025-01-11,62.581304347826084,FluSight-baseline,18.4504347826087,3.3918606843246293
MOBS-GLEAM_FLUH,01,-1,2024-04-06,2024-03-30,2.7327478260869564,FluSight-baseline,2.0,1.3663739130434782
MOBS-GLEAM_FLUH,53,3,2024-02-10,2024-03-02,6.256521739130436,FluSight-baseline,18.704807787403958,0.3344873580226605
MOBS-GLEAM_FLUH,51,2,2023-11-11,2023-11-25,27.592841304347825,FluSight-baseline,38.90907465846398,0.7091621054099134
MOBS-GLEAM_FLUH,US,2,2023-12-16,2023-12-30,3910.0592243478263,FluSight-baseline,12449.973695322495,0.3140616454327812
MOBS-GLEAM_FLUH,31,-1,2024-01-27,2024-01-20,3.909565217391305,FluSight-baseline,0.0,inf
MOBS-GLEAM_FLUH,02,2,2024-04-27,2024-05-11,1.9556521739130437,FluSight-baseline,2.090371141537501,0.9355526083634271
MOBS-GLEAM_FLUH,41,2,2024-02-03,2024-02-17,10.849312608695652,FluSight-baseline,19.568013024695468,0.5544411992675734
MOBS-GLEAM_FLUH,53,-1,2024-02-03,2024-01-27,12.374782608695652,FluSight-baseline,2.0,6.187391304347826
MOBS-GLEAM_FLUH,01,1,2024-05-04,2024-05-11,21.60714782608696,FluSight-baseline,8.879604819765587,2.4333456572290753
MOBS-GLEAM_FLUH,21,0,2025-01-04,2025-01-04,48.49347826086957,FluSight-baseline,152.29304347826087,0.31842214951723513
MOBS-GLEAM_FLUH,23,3,2024-04-20,2024-05-11,2.1482608695652172,FluSight-baseline,4.9256188426666885,0.43614029793709475
MOBS-GLEAM_FLUH,46,0,2024-02-03,2024-02-03,1.6063056521739125,FluSight-baseline,3.6508217391304356,0.43998468480592196
MOBS-GLEAM_FLUH,16,0,2023-11-25,2023-11-25,1.1732834782608697,FluSight-baseline,1.9111065217391294,0.6139288757139334
MOBS-GLEAM_FLUH,37,1,2024-03-02,2024-03-09,43.32065217391305,FluSight-baseline,12.336150418286797,3.5116831997845623
MOBS-GLEAM_FLUH,55,3,2023-11-04,2023-11-25,22.588694782608695,FluSight-baseline,15.606817460696345,1.4473607344671815
MOBS-GLEAM_FLUH,22,1,2024-02-24,2024-03-02,29.70173913043478,FluSight-baseline,5.014983189962335,5.922599938098268
MOBS-GLEAM_FLUH,US,2,2025-01-11,2025-01-25,3897.5865217391306,FluSight-baseline,1979.3708695652174,1.9691037095010206
MOBS-GLEAM_FLUH,09,2,2024-05-04,2024-05-18,17.402763478260873,FluSight-baseline,31.94642437676551,0.5447483972859831
MOBS-GLEAM_FLUH,33,3,2024-01-06,2024-01-27,61.42434782608696,FluSight-baseline,21.907498254830376,2.803804757238473
MOBS-GLEAM_FLUH,39,-1,2025-02-15,2025-02-08,206.1708695652174,FluSight-baseline,192.0,1.0738066123188406
MOBS-GLEAM_FLUH,38,-1,2024-05-04,2024-04-27,1.2760869565217394,FluSight-baseline,0.0,inf
MOBS-GLEAM_FLUH,13,3,2024-03-02,2024-03-23,15.894021739130435,FluSight-baseline,50.6580188469276,0.3137513487678448
MOBS-GLEAM_FLUH,12,2,2023-12-09,2023-12-23,82.95522869565218,FluSight-baseline,154.19511847442388,0.5379886828869478
MOBS-GLEAM_FLUH,16,0,2023-10-28,2023-10-28,0.5869286956521739,FluSight-baseline,1.735616200901139,0.33816732947493694
MOBS-GLEAM_FLUH,10,3,2024-03-09,2024-03-30,2.3895652173913047,FluSight-baseline,8.722848006088759,0.27394323685605093
MOBS-GLEAM_FLUH,17,1,2023-12-30,2024-01-06,49.98347826086957,FluSight-baseline,45.77794734642998,1.09186805346718
MOBS-GLEAM_FLUH,55,-1,2024-12-07,2024-11-30,0.6151491304347827,FluSight-baseline,0.0,inf
MOBS-GLEAM_FLUH,05,3,2024-02-10,2024-03-02,151.3224504347826,FluSight-baseline,16.96499893220672,8.919685231898766
MOBS-GLEAM_FLUH,40,0,2024-04-06,2024-04-06,5.786521739130435,FluSight-baseline,17.55784782608696,0.3295689651970319
MOBS-GLEAM_FLUH,21,-1,2023-12-23,2023-12-16,9.225217391304348,FluSight-baseline,2.0,4.612608695652174
MOBS-GLEAM_FLUH,36,3,2023-12-16,2024-01-06,201.22475217391303,FluSight-baseline,595.9057306865898,0.3376788337679958
MOBS-GLEAM_FLUH,44,-1,2024-04-06,2024-03-30,1.4382608695652177,FluSight-baseline,0.0,inf
MOBS-GLEAM_FLUH,33,1,2023-12-09,2023-12-16,24.602440869565218,FluSight-baseline,14.758959447203168,1.666949554104737
MOBS-GLEAM_FLUH,26,3,2025-01-18,2025-02-08,657.5752173913044,FluSight-baseline,646.8952173913044,1.016509628936613
MOBS-GLEAM_FLUH,40,3,2024-05-04,2024-05-25,15.275781739130435,FluSight-baseline,16.328879417489826,0.9355070454356212
MOBS-GLEAM_FLUH,21,-1,2025-02-01,2025-01-25,19.73260869565218,FluSight-baseline,36.0,0.5481280193236716
MOBS-GLEAM_FLUH,08,3,2023-12-23,2024-01-13,32.37913043478261,FluSight-baseline,27.096554455892363,1.194953789696369
MOBS-GLEAM_FLUH,53,3,2024-03-16,2024-04-06,3.0523052173913037,FluSight-baseline,12.267150191414999,0.24881942176981078
MOBS-GLEAM_FLUH,44,1,2024-05-04,2024-05-11,0.742608695652174,FluSight-baseline,1.7980433666510576,0.41300933527277406
MOBS-GLEAM_FLUH,37,2,2024-05-04,2024-05-18,10.53588956521739,FluSight-baseline,11.189373073208992,0.9415978443371189
MOBS-GLEAM_FLUH,02,3,2024-12-28,2025-01-18,2.2108695652173913,FluSight-baseline,9.700000000000001,0.22792469744509186
MOBS-GLEAM_FLUH,10,0,2024-02-03,2024-02-03,1.6550865217391306,FluSight-baseline,1.9438086956521736,0.8514657463160629
MOBS-GLEAM_FLUH,39,0,2024-12-14,2024-12-14,43.848260869565216,FluSight-baseline,42.72304347826088,1.0263374820634419
MOBS-GLEAM_FLUH,34,3,2024-04-13,2024-05-04,4.863078260869566,FluSight-baseline,50.17362539962357,0.09692499240658921
MOBS-GLEAM_FLUH,53,0,2024-04-13,2024-04-13,2.9471513043478264,FluSight-baseline,3.036950000000001,0.9704312894014803
MOBS-GLEAM_FLUH,16,1,2024-02-17,2024-02-24,49.59407478260871,FluSight-baseline,18.901804952593004,2.6237745499434566
MOBS-GLEAM_FLUH,46,0,2024-04-27,2024-04-27,1.5643478260869568,FluSight-baseline,6.271504347826088,0.24943741394825178
MOBS-GLEAM_FLUH,49,-1,2024-02-24,2024-02-17,2.072608695652174,FluSight-baseline,0.0,inf
MOBS-GLEAM_FLUH,36,1,2024-12-21,2024-12-28,594.6282608695652,FluSight-baseline,1004.4365217391305,0.5920018318728563
MOBS-GLEAM_FLUH,37,-1,2024-03-16,2024-03-09,4.749720000000001,FluSight-baseline,0.0,inf
MOBS-GLEAM_FLUH,15,3,2024-11-30,2024-12-21,17.907329130434782,FluSight-baseline,25.31130434782609,0.7074834581558332
MOBS-GLEAM_FLUH,26,-1,2023-11-18,2023-11-11,1.1443034782608696,FluSight-baseline,0.0,inf
MOBS-GLEAM_FLUH,23,3,2025-01-18,2025-02-08,82.46434782608696,FluSight-baseline,79.42695652173913,1.038241315510012
MOBS-GLEAM_FLUH,US,-1,2024-12-21,2024-12-14,603.5634782608696,FluSight-baseline,347.0,1.739376018042852
MOBS-GLEAM_FLUH,27,2,2023-12-02,2023-12-16,15.926043913043479,FluSight-baseline,31.08909463981596,0.5122710743929775
MOBS-GLEAM_FLUH,54,0,2024-01-06,2024-01-06,25.217826086956528,FluSight-baseline,12.167896765054605,2.072488497714778
MOBS-GLEAM_FLUH,22,2,2023-10-21,2023-11-04,5.86722304347826,FluSight-baseline,11.087448098828816,0.5291770469796403
MOBS-GLEAM_FLUH,30,3,2023-10-28,2023-11-18,1.617529565217391,FluSight-baseline,2.0875052718353286,0.7748625055184957
MOBS-GLEAM_FLUH,18,-1,2024-02-10,2024-02-03,51.23826086956522,FluSight-baseline,45.0,1.1386280193236715
MOBS-GLEAM_FLUH,18,-1,2024-03-02,2024-02-24,45.182065217391305,FluSight-baseline,27.0,1.6734098228663445
MOBS-GLEAM_FLUH,49,2,2023-12-02,2023-12-16,9.21042695652174,FluSight-baseline,8.026022853532886,1.147570487226747
MOBS-GLEAM_FLUH,32,3,2024-04-13,2024-05-04,1.7859608695652174,FluSight-baseline,13.434412595473786,0.13293926004378703
MOBS-GLEAM_FLUH,45,3,2024-04-06,2024-04-27,5.641800000000001,FluSight-baseline,19.35045901022054,0.29155897526875774
MOBS-GLEAM_FLUH,48,-1,2025-01-18,2025-01-11,165.63869565217394,FluSight-baseline,53.0,3.1252584085315838
MOBS-GLEAM_FLUH,04,1,2023-11-25,2023-12-02,66.02493130434783,FluSight-baseline,58.62874170133006,1.1261529650541686
MOBS-GLEAM_FLUH,51,3,2024-12-14,2025-01-04,507.51956521739123,FluSight-baseline,495.93521739130443,1.023358590839792
MOBS-GLEAM_FLUH,49,2,2024-11-30,2024-12-14,38.70182086956521,FluSight-baseline,55.71695652173913,0.6946147687457568
MOBS-GLEAM_FLUH,17,1,2024-01-20,2024-01-27,44.588260869565225,FluSight-baseline,66.74840942683342,0.668004844646386
MOBS-GLEAM_FLUH,05,3,2024-03-16,2024-04-06,11.650824347826086,FluSight-baseline,140.42926252566872,0.08296578745969317
MOBS-GLEAM_FLUH,42,2,2024-02-03,2024-02-17,150.67530739130436,FluSight-baseline,50.215609117395516,3.0005671551061193
MOBS-GLEAM_FLUH,32,0,2023-10-28,2023-10-28,1.9529913043478262,FluSight-baseline,3.120598850336331,0.6258386284213805
MOBS-GLEAM_FLUH,33,3,2024-12-07,2024-12-28,14.56161043478261,FluSight-baseline,16.70608695652174,0.8716350197793046
MOBS-GLEAM_FLUH,08,0,2024-04-06,2024-04-06,4.8786956521739135,FluSight-baseline,10.85566304347826,0.4494148015311584
