Model,Location,MAPE,horizon,reference_date
MOBS-GLEAM_FLUH,38,0.09615384615384616,-1,2025-02-08
MOBS-GLEAM_FLUH,39,0.1835236541598695,-1,2025-02-08
MOBS-GLEAM_FLUH,40,0.26905829596412556,-1,2025-02-08
MOBS-GLEAM_FLUH,41,0.27565392354124746,-1,2025-02-08
MOBS-GLEAM_FLUH,42,0.15227882037533513,-1,2025-02-08
MOBS-GLEAM_FLUH,44,0.23121387283236994,-1,2025-02-08
MOBS-GLEAM_FLUH,45,0.19618745035742652,-1,2025-02-08
MOBS-GLEAM_FLUH,46,0.19424460431654678,-1,2025-02-08
MOBS-GLEAM_FLUH,47,0.2786016949152542,-1,2025-02-08
MOBS-GLEAM_FLUH,48,0.2575107296137339,-1,2025-02-08
MOBS-GLEAM_FLUH,49,0.21025641025641026,-1,2025-02-08
MOBS-GLEAM_FLUH,50,0.21686746987951808,-1,2025-02-08
MOBS-GLEAM_FLUH,51,0.1724137931034483,-1,2025-02-08
MOBS-GLEAM_FLUH,53,0.10553633217993079,-1,2025-02-08
MOBS-GLEAM_FLUH,54,0.20973782771535582,-1,2025-02-08
MOBS-GLEAM_FLUH,55,0.09154929577464789,-1,2025-02-08
MOBS-GLEAM_FLUH,56,0.23300970873786409,-1,2025-02-08
MOBS-GLEAM_FLUH,US,0.1997533418204965,-1,2025-02-08
MOBS-GLEAM_FLUH,01,0.05102040816326531,0,2025-01-18
MOBS-GLEAM_FLUH,02,0.375,0,2025-01-18
MOBS-GLEAM_FLUH,04,0.278434940855323,0,2025-01-18
MOBS-GLEAM_FLUH,05,0.2222222222222222,0,2025-01-18
MOBS-GLEAM_FLUH,06,0.23328380386329867,0,2025-01-18
MOBS-GLEAM_FLUH,08,0.17233560090702948,0,2025-01-18
MOBS-GLEAM_FLUH,09,0.24489795918367346,0,2025-01-18
MOBS-GLEAM_FLUH,10,0.36363636363636365,0,2025-01-18
MOBS-GLEAM_FLUH,11,0.017241379310344827,0,2025-01-18
MOBS-GLEAM_FLUH,12,0.22730682670667668,0,2025-01-18
MOBS-GLEAM_FLUH,13,0.09865005192107996,0,2025-01-18
MOBS-GLEAM_FLUH,15,0.3516483516483517,0,2025-01-18
MOBS-GLEAM_FLUH,16,0.06923076923076923,0,2025-01-18
MOBS-GLEAM_FLUH,17,0.047872340425531915,0,2025-01-18
MOBS-GLEAM_FLUH,18,0.11320754716981132,0,2025-01-18
MOBS-GLEAM_FLUH,19,0.05084745762711865,0,2025-01-18
MOBS-GLEAM_FLUH,20,0.28,0,2025-01-18
MOBS-GLEAM_FLUH,21,0.13246753246753246,0,2025-01-18
MOBS-GLEAM_FLUH,22,0.23819301848049282,0,2025-01-18
MOBS-GLEAM_FLUH,23,0.11627906976744186,0,2025-01-18
MOBS-GLEAM_FLUH,24,0.14161220043572983,0,2025-01-18
MOBS-GLEAM_FLUH,25,0.3009575923392613,0,2025-01-18
MOBS-GLEAM_FLUH,26,0.08870967741935484,0,2025-01-18
MOBS-GLEAM_FLUH,27,0.20108108108108108,0,2025-01-18
MOBS-GLEAM_FLUH,28,0.14666666666666667,0,2025-01-18
MOBS-GLEAM_FLUH,29,0.04129263913824058,0,2025-01-18
MOBS-GLEAM_FLUH,30,0.1,0,2025-01-18
MOBS-GLEAM_FLUH,31,0.4603174603174603,0,2025-01-18
MOBS-GLEAM_FLUH,32,0.07407407407407407,0,2025-01-18
MOBS-GLEAM_FLUH,34,0.13026211278792693,0,2025-01-18
MOBS-GLEAM_FLUH,35,0.272,0,2025-01-18
MOBS-GLEAM_FLUH,36,0.18153486560186988,0,2025-01-18
MOBS-GLEAM_FLUH,37,0.23369565217391305,0,2025-01-18
MOBS-GLEAM_FLUH,38,0.21311475409836064,0,2025-01-18
MOBS-GLEAM_FLUH,39,0.013066202090592335,0,2025-01-18
MOBS-GLEAM_FLUH,40,0.36446469248291574,0,2025-01-18
MOBS-GLEAM_FLUH,41,0.06920415224913495,0,2025-01-18
MOBS-GLEAM_FLUH,42,0.36268174474959614,0,2025-01-18
MOBS-GLEAM_FLUH,44,0.3364485981308411,0,2025-01-18
MOBS-GLEAM_FLUH,45,0.20642978003384094,0,2025-01-18
MOBS-GLEAM_FLUH,46,0.05660377358490566,0,2025-01-18
MOBS-GLEAM_FLUH,47,0.198943661971831,0,2025-01-18
MOBS-GLEAM_FLUH,48,0.16348547717842324,0,2025-01-18
MOBS-GLEAM_FLUH,49,0.35555555555555557,0,2025-01-18
MOBS-GLEAM_FLUH,50,0.1282051282051282,0,2025-01-18
MOBS-GLEAM_FLUH,51,0.1483050847457627,0,2025-01-18
MOBS-GLEAM_FLUH,53,0.47058823529411764,0,2025-01-18
MOBS-GLEAM_FLUH,54,0.3383458646616541,0,2025-01-18
MOBS-GLEAM_FLUH,55,0.26981450252951095,0,2025-01-18
MOBS-GLEAM_FLUH,56,0.18604651162790697,0,2025-01-18
MOBS-GLEAM_FLUH,US,0.12720739535026565,0,2025-01-18
MOBS-GLEAM_FLUH,01,0.0752051282051282,-1,2024-04-13
MOBS-GLEAM_FLUH,02,0.42857142857142855,-1,2024-04-13
MOBS-GLEAM_FLUH,04,0.0578148148148149,-1,2024-04-13
MOBS-GLEAM_FLUH,05,0.05178333333333332,-1,2024-04-13
MOBS-GLEAM_FLUH,06,0.04940397350993383,-1,2024-04-13
MOBS-GLEAM_FLUH,08,0.14285714285714285,-1,2024-04-13
MOBS-GLEAM_FLUH,09,0.125,-1,2024-04-13
MOBS-GLEAM_FLUH,10,0.15789473684210525,-1,2024-04-13
MOBS-GLEAM_FLUH,11,0.17391304347826086,-1,2024-04-13
MOBS-GLEAM_FLUH,12,0.07318589743589744,-1,2024-04-13
MOBS-GLEAM_FLUH,13,0.08078333333333336,-1,2024-04-13
MOBS-GLEAM_FLUH,15,0.03488888888888889,-1,2024-04-13
MOBS-GLEAM_FLUH,16,0.12903225806451613,-1,2024-04-13
MOBS-GLEAM_FLUH,17,0.12106043956043949,-1,2024-04-13
MOBS-GLEAM_FLUH,18,0.25301204819277107,-1,2024-04-13
MOBS-GLEAM_FLUH,19,0.15517073170731713,-1,2024-04-13
MOBS-GLEAM_FLUH,20,0.07045238095238103,-1,2024-04-13
MOBS-GLEAM_FLUH,21,0.16666666666666666,-1,2024-04-13
MOBS-GLEAM_FLUH,22,0.3571249999999999,-1,2024-04-13
MOBS-GLEAM_FLUH,23,0.08333333333333333,-1,2024-04-13
MOBS-GLEAM_FLUH,24,0.09306818181818179,-1,2024-04-13
MOBS-GLEAM_FLUH,25,0.21566960352422904,-1,2024-04-13
MOBS-GLEAM_FLUH,26,0.14721006564551417,-1,2024-04-13
MOBS-GLEAM_FLUH,27,0.041741071428571405,-1,2024-04-13
MOBS-GLEAM_FLUH,28,0.006849056603773576,-1,2024-04-13
MOBS-GLEAM_FLUH,29,0.09620547945205474,-1,2024-04-13
MOBS-GLEAM_FLUH,30,0.14285714285714285,-1,2024-04-13
MOBS-GLEAM_FLUH,31,0.14229629629629625,-1,2024-04-13
MOBS-GLEAM_FLUH,32,0.12760000000000002,-1,2024-04-13
MOBS-GLEAM_FLUH,33,0.0625,-1,2024-04-13
MOBS-GLEAM_FLUH,34,0.10597023809523808,-1,2024-04-13
MOBS-GLEAM_FLUH,35,0.024390243902439025,-1,2024-04-13
MOBS-GLEAM_FLUH,36,0.15955474452554744,-1,2024-04-13
MOBS-GLEAM_FLUH,37,0.14285714285714285,-1,2024-04-13
MOBS-GLEAM_FLUH,38,0.2631578947368421,-1,2024-04-13
MOBS-GLEAM_FLUH,39,0.17424242424242425,-1,2024-04-13
MOBS-GLEAM_FLUH,40,0.07936507936507936,-1,2024-04-13
MOBS-GLEAM_FLUH,41,0.27192156862745104,-1,2024-04-13
MOBS-GLEAM_FLUH,42,0.03631249999999997,-1,2024-04-13
MOBS-GLEAM_FLUH,44,0.1875,-1,2024-04-13
MOBS-GLEAM_FLUH,45,0.049295454545454476,-1,2024-04-13
MOBS-GLEAM_FLUH,46,0.1217837837837838,-1,2024-04-13
MOBS-GLEAM_FLUH,47,0.07151960784313727,-1,2024-04-13
MOBS-GLEAM_FLUH,48,0.19299675324675328,-1,2024-04-13
MOBS-GLEAM_FLUH,49,0.0,-1,2024-04-13
MOBS-GLEAM_FLUH,50,0.1111111111111111,-1,2024-04-13
MOBS-GLEAM_FLUH,51,0.08609554140127386,-1,2024-04-13
MOBS-GLEAM_FLUH,53,0.038976744186046554,-1,2024-04-13
MOBS-GLEAM_FLUH,54,0.1323529411764706,-1,2024-04-13
MOBS-GLEAM_FLUH,55,0.08192741935483876,-1,2024-04-13
MOBS-GLEAM_FLUH,56,0.14285714285714285,-1,2024-04-13
MOBS-GLEAM_FLUH,US,0.12950207059751526,-1,2024-04-13
FluSight-baseline,02,0.6666666666666666,2,2024-04-27
FluSight-baseline,04,0.0273972602739726,2,2024-04-27
FluSight-baseline,05,2.0,2,2024-04-27
FluSight-baseline,06,2.2448979591836733,2,2024-04-27
FluSight-baseline,08,1.1666666666666667,2,2024-04-27
FluSight-baseline,09,1.5909090909090908,2,2024-04-27
FluSight-baseline,10,7.0,2,2024-04-27
FluSight-baseline,11,2.5,2,2024-04-27
FluSight-baseline,12,1.8705882352941177,2,2024-04-27
FluSight-baseline,13,4.285714285714286,2,2024-04-27
FluSight-baseline,15,0.6666666666666666,2,2024-04-27
FluSight-baseline,17,8.153846153846153,2,2024-04-27
FluSight-baseline,18,4.083333333333333,2,2024-04-27
FluSight-baseline,19,17.333333333333332,2,2024-04-27
FluSight-baseline,20,7.4,2,2024-04-27
FluSight-baseline,21,14.666666666666666,2,2024-04-27
FluSight-baseline,22,2.125,2,2024-04-27
FluSight-baseline,23,1.0,2,2024-04-27
FluSight-baseline,24,6.6,2,2024-04-27
FluSight-baseline,25,1.6458333333333333,2,2024-04-27
FluSight-baseline,26,2.36,2,2024-04-27
FluSight-baseline,28,0.7142857142857143,2,2024-04-27
FluSight-baseline,29,3.2222222222222223,2,2024-04-27
FluSight-baseline,30,2.0,2,2024-04-27
FluSight-baseline,31,26.0,2,2024-04-27
FluSight-baseline,32,25.0,2,2024-04-27
FluSight-baseline,34,1.297872340425532,2,2024-04-27
FluSight-baseline,35,0.0625,2,2024-04-27
FluSight-baseline,36,3.173076923076923,2,2024-04-27
FluSight-baseline,39,11.11111111111111,2,2024-04-27
FluSight-baseline,40,2.111111111111111,2,2024-04-27
FluSight-baseline,41,0.7777777777777778,2,2024-04-27
FluSight-baseline,42,0.7976190476190477,2,2024-04-27
FluSight-baseline,44,1.75,2,2024-04-27
FluSight-baseline,45,1.3333333333333333,2,2024-04-27
FluSight-baseline,46,23.0,2,2024-04-27
FluSight-baseline,47,2.411764705882353,2,2024-04-27
FluSight-baseline,48,236.0,2,2024-04-27
FluSight-baseline,49,0.0,2,2024-04-27
FluSight-baseline,51,1.0256410256410255,2,2024-04-27
FluSight-baseline,53,0.07142857142857142,2,2024-04-27
FluSight-baseline,55,5.6,2,2024-04-27
FluSight-baseline,US,2.4577464788732395,2,2024-04-27
FluSight-baseline,01,0.5675057208237986,0,2024-12-21
FluSight-baseline,02,0.2777777777777778,0,2024-12-21
FluSight-baseline,04,0.3417385534173855,0,2024-12-21
FluSight-baseline,05,0.3275862068965517,0,2024-12-21
FluSight-baseline,06,0.4387838948233361,0,2024-12-21
FluSight-baseline,08,0.27932960893854747,0,2024-12-21
FluSight-baseline,09,0.4146341463414634,0,2024-12-21
FluSight-baseline,10,0.6511627906976745,0,2024-12-21
FluSight-baseline,11,0.6842105263157895,0,2024-12-21
FluSight-baseline,12,0.31974420463629094,0,2024-12-21
FluSight-baseline,13,0.47680412371134023,0,2024-12-21
FluSight-baseline,15,0.2857142857142857,0,2024-12-21
FluSight-baseline,16,0.4972972972972973,0,2024-12-21
FluSight-baseline,17,0.5409836065573771,0,2024-12-21
FluSight-baseline,18,0.5018181818181818,0,2024-12-21
FluSight-baseline,19,0.4523809523809524,0,2024-12-21
FluSight-baseline,20,0.30833333333333335,0,2024-12-21
FluSight-baseline,21,0.6113989637305699,0,2024-12-21
FluSight-baseline,22,0.41007194244604317,0,2024-12-21
FluSight-baseline,23,0.8,0,2024-12-21
FluSight-baseline,24,0.46564885496183206,0,2024-12-21
FluSight-baseline,25,0.10218978102189781,0,2024-12-21
FluSight-baseline,26,0.061452513966480445,0,2024-12-21
FluSight-baseline,27,0.4889867841409692,0,2024-12-21
FluSight-baseline,28,0.44680851063829785,0,2024-12-21
FluSight-baseline,29,0.6735537190082644,0,2024-12-21
FluSight-baseline,30,0.7777777777777778,0,2024-12-21
FluSight-baseline,31,0.7948717948717948,0,2024-12-21
FluSight-baseline,32,0.5913461538461539,0,2024-12-21
FluSight-baseline,33,0.3125,0,2024-12-21
FluSight-baseline,34,0.48059701492537316,0,2024-12-21
FluSight-baseline,35,0.5314009661835749,0,2024-12-21
FluSight-baseline,36,0.4540540540540541,0,2024-12-21
FluSight-baseline,37,0.4349315068493151,0,2024-12-21
FluSight-baseline,38,1.0,0,2024-12-21
FluSight-baseline,39,0.5067114093959731,0,2024-12-21
FluSight-baseline,40,0.5288461538461539,0,2024-12-21
FluSight-baseline,41,0.5025906735751295,0,2024-12-21
FluSight-baseline,42,0.2684931506849315,0,2024-12-21
FluSight-baseline,44,0.17391304347826086,0,2024-12-21
FluSight-baseline,45,0.61875,0,2024-12-21
FluSight-baseline,46,0.38461538461538464,0,2024-12-21
FluSight-baseline,47,0.47580645161290325,0,2024-12-21
FluSight-baseline,48,0.4524421593830334,0,2024-12-21
FluSight-baseline,49,0.4662576687116564,0,2024-12-21
FluSight-baseline,50,0.25,0,2024-12-21
FluSight-baseline,51,0.3854166666666667,0,2024-12-21
FluSight-baseline,53,0.5649038461538461,0,2024-12-21
FluSight-baseline,54,0.4594594594594595,0,2024-12-21
FluSight-baseline,55,0.45132743362831856,0,2024-12-21
FluSight-baseline,56,1.0714285714285714,0,2024-12-21
FluSight-baseline,US,0.42352324132957453,0,2024-12-21
MOBS-GLEAM_FLUH,01,0.3539285714285714,2,2023-10-28
MOBS-GLEAM_FLUH,02,0.6827179487179489,2,2023-10-28
MOBS-GLEAM_FLUH,04,0.4949621212121212,2,2023-10-28
MOBS-GLEAM_FLUH,05,0.14362499999999997,2,2023-10-28
MOBS-GLEAM_FLUH,06,0.640025974025974,2,2023-10-28
MOBS-GLEAM_FLUH,08,0.7299807692307693,2,2023-10-28
MOBS-GLEAM_FLUH,09,0.47240000000000004,2,2023-10-28
MOBS-GLEAM_FLUH,10,0.4159999999999999,2,2023-10-28
MOBS-GLEAM_FLUH,12,0.11317965367965366,2,2023-10-28
MOBS-GLEAM_FLUH,13,0.707603448275862,2,2023-10-28
MOBS-GLEAM_FLUH,15,0.11087500000000006,2,2023-10-28
MOBS-GLEAM_FLUH,16,0.21999999999999997,2,2023-10-28
MOBS-GLEAM_FLUH,17,0.47933333333333333,2,2023-10-28
MOBS-GLEAM_FLUH,18,0.5048965517241379,2,2023-10-28
MOBS-GLEAM_FLUH,19,0.6423076923076922,2,2023-10-28
MOBS-GLEAM_FLUH,20,0.3675,2,2023-10-28
MOBS-GLEAM_FLUH,21,0.060787878787878794,2,2023-10-28
MOBS-GLEAM_FLUH,22,0.09959999999999995,2,2023-10-28
MOBS-GLEAM_FLUH,23,0.04574999999999996,2,2023-10-28
MOBS-GLEAM_FLUH,24,0.3552105263157894,2,2023-10-28
MOBS-GLEAM_FLUH,25,0.5835,2,2023-10-28
MOBS-GLEAM_FLUH,26,0.4106,2,2023-10-28
MOBS-GLEAM_FLUH,27,0.3982777777777778,2,2023-10-28
MOBS-GLEAM_FLUH,28,0.2082894736842105,2,2023-10-28
MOBS-GLEAM_FLUH,29,0.466225,2,2023-10-28
MOBS-GLEAM_FLUH,30,0.8939999999999999,2,2023-10-28
MOBS-GLEAM_FLUH,31,4.9164,2,2023-10-28
MOBS-GLEAM_FLUH,32,0.45077272727272727,2,2023-10-28
MOBS-GLEAM_FLUH,33,0.0050000000000000044,2,2023-10-28
MOBS-GLEAM_FLUH,34,0.15434782608695655,2,2023-10-28
MOBS-GLEAM_FLUH,35,0.6331111111111112,2,2023-10-28
MOBS-GLEAM_FLUH,36,0.5803295454545455,2,2023-10-28
MOBS-GLEAM_FLUH,37,0.603,2,2023-10-28
MOBS-GLEAM_FLUH,38,0.20599999999999996,2,2023-10-28
MOBS-GLEAM_FLUH,39,0.09588461538461533,2,2023-10-28
MOBS-GLEAM_FLUH,40,0.15602941176470586,2,2023-10-28
MOBS-GLEAM_FLUH,41,0.45890909090909093,2,2023-10-28
MOBS-GLEAM_FLUH,42,0.25366666666666665,2,2023-10-28
MOBS-GLEAM_FLUH,44,0.633,2,2023-10-28
MOBS-GLEAM_FLUH,45,0.38819230769230767,2,2023-10-28
MOBS-GLEAM_FLUH,46,0.5465,2,2023-10-28
MOBS-GLEAM_FLUH,47,0.031319148936170244,2,2023-10-28
MOBS-GLEAM_FLUH,48,0.06118501170960182,2,2023-10-28
MOBS-GLEAM_FLUH,49,0.6161999999999999,2,2023-10-28
MOBS-GLEAM_FLUH,50,0.1665000000000001,2,2023-10-28
MOBS-GLEAM_FLUH,51,0.07440217391304346,2,2023-10-28
MOBS-GLEAM_FLUH,53,0.9545294117647057,2,2023-10-28
MOBS-GLEAM_FLUH,54,0.8229285714285715,2,2023-10-28
MOBS-GLEAM_FLUH,55,0.5630499999999999,2,2023-10-28
MOBS-GLEAM_FLUH,56,1.3614000000000002,2,2023-10-28
MOBS-GLEAM_FLUH,US,0.2990500900900901,2,2023-10-28
MOBS-GLEAM_FLUH,01,0.23623776223776222,2,2023-12-02
MOBS-GLEAM_FLUH,02,4.945,2,2023-12-02
MOBS-GLEAM_FLUH,04,0.2311196013289037,2,2023-12-02
MOBS-GLEAM_FLUH,05,0.4322075471698113,2,2023-12-02
MOBS-GLEAM_FLUH,06,0.17524326833797593,2,2023-12-02
MOBS-GLEAM_FLUH,08,0.21394444444444438,2,2023-12-02
MOBS-GLEAM_FLUH,09,0.45326666666666665,2,2023-12-02
MOBS-GLEAM_FLUH,10,0.8936111111111111,2,2023-12-02
MOBS-GLEAM_FLUH,11,0.41635,2,2023-12-02
MOBS-GLEAM_FLUH,12,0.2605314353499406,2,2023-12-02
MOBS-GLEAM_FLUH,13,0.36455882352941177,2,2023-12-02
MOBS-GLEAM_FLUH,15,0.2150833333333333,2,2023-12-02
MOBS-GLEAM_FLUH,16,0.8238507462686567,2,2023-12-02
MOBS-GLEAM_FLUH,17,0.09581027667984193,2,2023-12-02
MOBS-GLEAM_FLUH,18,0.2625307692307693,2,2023-12-02
MOBS-GLEAM_FLUH,19,0.18939999999999999,2,2023-12-02
MOBS-GLEAM_FLUH,20,0.14318604651162783,2,2023-12-02
MOBS-GLEAM_FLUH,21,0.524232558139535,2,2023-12-02
MOBS-GLEAM_FLUH,22,0.038466292134831506,2,2023-12-02
MOBS-GLEAM_FLUH,23,0.38949999999999996,2,2023-12-02
MOBS-GLEAM_FLUH,24,0.7268173913043479,2,2023-12-02
MOBS-GLEAM_FLUH,25,0.5036990740740741,2,2023-12-02
MOBS-GLEAM_FLUH,26,0.2517327935222672,2,2023-12-02
MOBS-GLEAM_FLUH,27,0.4005384615384615,2,2023-12-02
MOBS-GLEAM_FLUH,28,0.37827083333333333,2,2023-12-02
MOBS-GLEAM_FLUH,29,0.4138896103896104,2,2023-12-02
MOBS-GLEAM_FLUH,30,0.7335405405405405,2,2023-12-02
MOBS-GLEAM_FLUH,31,0.5962307692307692,2,2023-12-02
MOBS-GLEAM_FLUH,32,0.14152542372881358,2,2023-12-02
MOBS-GLEAM_FLUH,33,0.9575714285714286,2,2023-12-02
MOBS-GLEAM_FLUH,34,0.668625,2,2023-12-02
MOBS-GLEAM_FLUH,35,0.8094904458598726,2,2023-12-02
MOBS-GLEAM_FLUH,36,0.4849327956989248,2,2023-12-02
MOBS-GLEAM_FLUH,37,0.09354726368159202,2,2023-12-02
MOBS-GLEAM_FLUH,38,0.6574375,2,2023-12-02
MOBS-GLEAM_FLUH,39,0.4444267782426778,2,2023-12-02
MOBS-GLEAM_FLUH,40,0.3190941176470588,2,2023-12-02
MOBS-GLEAM_FLUH,41,0.7498888888888888,2,2023-12-02
MOBS-GLEAM_FLUH,42,0.44533503836317134,2,2023-12-02
MOBS-GLEAM_FLUH,44,0.889625,2,2023-12-02
MOBS-GLEAM_FLUH,45,0.4767689393939394,2,2023-12-02
MOBS-GLEAM_FLUH,46,0.8893846153846153,2,2023-12-02
MOBS-GLEAM_FLUH,47,0.37178089887640453,2,2023-12-02
MOBS-GLEAM_FLUH,48,0.35285021645021647,2,2023-12-02
MOBS-GLEAM_FLUH,49,0.5942083333333333,2,2023-12-02
MOBS-GLEAM_FLUH,50,0.30600000000000005,2,2023-12-02
MOBS-GLEAM_FLUH,51,0.2603668122270742,2,2023-12-02
MOBS-GLEAM_FLUH,53,0.6779174311926606,2,2023-12-02
MOBS-GLEAM_FLUH,54,0.3980909090909091,2,2023-12-02
MOBS-GLEAM_FLUH,55,0.5857213114754098,2,2023-12-02
MOBS-GLEAM_FLUH,56,0.22923913043478264,2,2023-12-02
MOBS-GLEAM_FLUH,US,0.2535561497326203,2,2023-12-02
MOBS-GLEAM_FLUH,01,0.5306748466257669,1,2025-02-01
MOBS-GLEAM_FLUH,02,0.23076923076923078,1,2025-02-01
MOBS-GLEAM_FLUH,04,0.6670644391408115,1,2025-02-01
MOBS-GLEAM_FLUH,05,0.6421207658321061,1,2025-02-01
MOBS-GLEAM_FLUH,06,0.08524397413286303,1,2025-02-01
MOBS-GLEAM_FLUH,08,0.7715231788079471,1,2025-02-01
MOBS-GLEAM_FLUH,09,0.33891992551210426,1,2025-02-01
MOBS-GLEAM_FLUH,10,0.7643312101910829,1,2025-02-01
MOBS-GLEAM_FLUH,11,0.47580645161290325,1,2025-02-01
MOBS-GLEAM_FLUH,12,0.4670967741935484,1,2025-02-01
MOBS-GLEAM_FLUH,13,0.4138211382113821,1,2025-02-01
MOBS-GLEAM_FLUH,15,0.14814814814814814,1,2025-02-01
MOBS-GLEAM_FLUH,16,0.7575757575757576,1,2025-02-01
MOBS-GLEAM_FLUH,17,0.5949084412684233,1,2025-02-01
MOBS-GLEAM_FLUH,18,0.7690461907618477,1,2025-02-01
MOBS-GLEAM_FLUH,19,0.6219081272084805,1,2025-02-01
MOBS-GLEAM_FLUH,20,0.7724288840262582,1,2025-02-01
MOBS-GLEAM_FLUH,21,0.8111401218450827,1,2025-02-01
MOBS-GLEAM_FLUH,22,0.5518018018018018,1,2025-02-01
MOBS-GLEAM_FLUH,23,0.5816326530612245,1,2025-02-01
MOBS-GLEAM_FLUH,24,0.4677754677754678,1,2025-02-01
MOBS-GLEAM_FLUH,25,0.39898348157560354,1,2025-02-01
MOBS-GLEAM_FLUH,26,0.4284565916398714,1,2025-02-01
MOBS-GLEAM_FLUH,27,0.4198813056379822,1,2025-02-01
MOBS-GLEAM_FLUH,28,0.4282655246252677,1,2025-02-01
MOBS-GLEAM_FLUH,29,0.7619821283509342,1,2025-02-01
MOBS-GLEAM_FLUH,30,0.7707006369426752,1,2025-02-01
MOBS-GLEAM_FLUH,31,0.5808580858085809,1,2025-02-01
MOBS-GLEAM_FLUH,32,0.6859903381642513,1,2025-02-01
MOBS-GLEAM_FLUH,33,0.5276073619631901,1,2025-02-01
MOBS-GLEAM_FLUH,34,0.5010593220338984,1,2025-02-01
MOBS-GLEAM_FLUH,35,0.5369458128078818,1,2025-02-01
MOBS-GLEAM_FLUH,36,0.42705382436260625,1,2025-02-01
MOBS-GLEAM_FLUH,37,0.4334075723830735,1,2025-02-01
MOBS-GLEAM_FLUH,38,0.4959349593495935,1,2025-02-01
MOBS-GLEAM_FLUH,39,0.6148124191461837,1,2025-02-01
MOBS-GLEAM_FLUH,40,0.5020618556701031,1,2025-02-01
MOBS-GLEAM_FLUH,41,0.8,1,2025-02-01
MOBS-GLEAM_FLUH,42,0.4819248264304525,1,2025-02-01
MOBS-GLEAM_FLUH,44,0.6062176165803109,1,2025-02-01
MOBS-GLEAM_FLUH,45,0.559463986599665,1,2025-02-01
MOBS-GLEAM_FLUH,46,0.7106598984771574,1,2025-02-01
MOBS-GLEAM_FLUH,47,0.6835820895522388,1,2025-02-01
MOBS-GLEAM_FLUH,48,0.536795471326606,1,2025-02-01
MOBS-GLEAM_FLUH,49,0.583732057416268,1,2025-02-01
MOBS-GLEAM_FLUH,50,0.672,1,2025-02-01
MOBS-GLEAM_FLUH,51,0.5351257588898526,1,2025-02-01
MOBS-GLEAM_FLUH,53,0.5567423230974633,1,2025-02-01
MOBS-GLEAM_FLUH,54,0.7219730941704036,1,2025-02-01
MOBS-GLEAM_FLUH,55,0.28328865058087577,1,2025-02-01
MOBS-GLEAM_FLUH,56,0.5510204081632653,1,2025-02-01
MOBS-GLEAM_FLUH,US,0.5135699373695198,1,2025-02-01
FluSight-baseline,01,0.13793103448275862,0,2024-01-06
FluSight-baseline,02,0.2,0,2024-01-06
FluSight-baseline,04,0.25248070562293273,0,2024-01-06
FluSight-baseline,05,0.21367521367521367,0,2024-01-06
FluSight-baseline,06,0.15306122448979592,0,2024-01-06
FluSight-baseline,08,0.11038961038961038,0,2024-01-06
FluSight-baseline,09,0.16167664670658682,0,2024-01-06
FluSight-baseline,10,0.25,0,2024-01-06
FluSight-baseline,11,0.07272727272727272,0,2024-01-06
FluSight-baseline,12,0.06223479490806223,0,2024-01-06
FluSight-baseline,13,0.051451187335092345,0,2024-01-06
FluSight-baseline,15,0.2,0,2024-01-06
FluSight-baseline,16,0.17197452229299362,0,2024-01-06
FluSight-baseline,17,0.06457925636007827,0,2024-01-06
FluSight-baseline,18,0.036468330134357005,0,2024-01-06
FluSight-baseline,19,0.14893617021276595,0,2024-01-06
FluSight-baseline,20,0.053763440860215055,0,2024-01-06
FluSight-baseline,21,0.10472972972972973,0,2024-01-06
FluSight-baseline,22,0.23684210526315788,0,2024-01-06
FluSight-baseline,23,0.06896551724137931,0,2024-01-06
FluSight-baseline,24,0.024844720496894408,0,2024-01-06
FluSight-baseline,25,0.08517350157728706,0,2024-01-06
FluSight-baseline,26,0.19919517102615694,0,2024-01-06
FluSight-baseline,27,0.125,0,2024-01-06
FluSight-baseline,28,0.11406844106463879,0,2024-01-06
FluSight-baseline,29,0.0463768115942029,0,2024-01-06
FluSight-baseline,30,0.10077519379844961,0,2024-01-06
FluSight-baseline,31,0.08,0,2024-01-06
FluSight-baseline,32,0.16083916083916083,0,2024-01-06
FluSight-baseline,33,0.2608695652173913,0,2024-01-06
FluSight-baseline,34,0.10494752623688156,0,2024-01-06
FluSight-baseline,35,0.021834061135371178,0,2024-01-06
FluSight-baseline,36,0.03990610328638498,0,2024-01-06
FluSight-baseline,37,0.38125802310654683,0,2024-01-06
FluSight-baseline,38,0.34615384615384615,0,2024-01-06
FluSight-baseline,39,0.12099644128113879,0,2024-01-06
FluSight-baseline,40,0.16666666666666666,0,2024-01-06
FluSight-baseline,41,0.014084507042253521,0,2024-01-06
FluSight-baseline,42,0.30223390275952694,0,2024-01-06
FluSight-baseline,44,0.020833333333333332,0,2024-01-06
FluSight-baseline,45,0.3298097251585624,0,2024-01-06
FluSight-baseline,46,0.12962962962962962,0,2024-01-06
FluSight-baseline,47,0.1371308016877637,0,2024-01-06
FluSight-baseline,48,0.08600095556617296,0,2024-01-06
FluSight-baseline,49,0.3333333333333333,0,2024-01-06
FluSight-baseline,50,0.26666666666666666,0,2024-01-06
FluSight-baseline,51,0.27137546468401486,0,2024-01-06
FluSight-baseline,53,0.023923444976076555,0,2024-01-06
FluSight-baseline,54,0.10650887573964497,0,2024-01-06
FluSight-baseline,55,0.21370967741935484,0,2024-01-06
